x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.1133,0.2706,0.5393,0.459370659125,[[-0.11758207]],[[ 0.27441579]],[[ 0.52988901]],[[ 0.05368922]],[[-0.00216471]],[[ 0.11760323]],[[ 0.45006783]],[[ 0.08940386]],[[-0.60906216]],[[ 2.72934754]],[[-0.45006783]],50,[[-0.01350521]],[[-0.29824014]],[[-0.12988901]]
-0.1133,0.2706,0.5393,0.459370659125,[[-0.11602405]],[[ 0.27335967]],[[ 0.53331031]],[[ 0.05403647]],[[-0.0025165]],[[ 0.11836677]],[[ 0.45178769]],[[ 0.08968043]],[[-0.62474984]],[[ 2.70731159]],[[-0.45178769]],50,[[-0.01495874]],[[-0.29658612]],[[-0.13331031]]
-0.1133,0.2706,0.5393,0.459370659125,[[-0.11488831]],[[ 0.27258895]],[[ 0.53580433]],[[ 0.05423883]],[[-0.00276991]],[[ 0.11881215]],[[ 0.45334113]],[[ 0.08990021]],[[-0.63649876]],[[ 2.69127045]],[[-0.45334113]],50,[[-0.01610292]],[[-0.29537223]],[[-0.13580433]]
-0.1133,0.2706,0.5393,0.459370659125,[[-0.11406075]],[[ 0.27202652]],[[ 0.5376216]],[[ 0.0543357]],[[-0.00295156]],[[ 0.11902587]],[[ 0.45474399]],[[ 0.09006876]],[[-0.64531017]],[[ 2.67962984]],[[-0.45474399]],50,[[-0.01701368]],[[-0.29448059]],[[-0.1376216]]
-0.1133,0.2706,0.5393,0.459370659125,[[-0.11345812]],[[ 0.27161612]],[[ 0.53894495]],[[ 0.05435583]],[[-0.00308089]],[[ 0.11907106]],[[ 0.45601058]],[[ 0.0901911]],[[-0.65191806]],[[ 2.67122215]],[[-0.45601058]],50,[[-0.01774698]],[[-0.29382496]],[[-0.13894495]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.11081123]],[[ 0.26981712]],[[ 0.54143463]],[[ 0.05506963]],[[-0.00368095]],[[ 0.11951189]],[[ 0.45667398]],[[ 0.0901114]],[[-0.67327402]],[[ 2.63443753]],[[-0.45667398]],50,[[-0.01952426]],[[-0.29103129]],[[-0.14143463]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.10888081]],[[ 0.26850426]],[[ 0.54324872]],[[ 0.05553762]],[[-0.00411378]],[[ 0.11972184]],[[ 0.45727152]],[[ 0.09001001]],[[-0.68866077]],[[ 2.60778233]],[[-0.45727152]],50,[[-0.02085061]],[[-0.28898931]],[[-0.14324872]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.10747331]],[[ 0.26754619]],[[ 0.54456973]],[[ 0.0558265]],[[-0.00442463]],[[ 0.11976381]],[[ 0.45780947]],[[ 0.08988913]],[[-0.6996721]],[[ 2.58853118]],[[-0.45780947]],50,[[-0.02184518]],[[-0.28749655]],[[-0.14456973]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.10644746]],[[ 0.26684708]],[[ 0.54553089]],[[ 0.05598495]],[[-0.00464654]],[[ 0.11968368]],[[ 0.45829352]],[[ 0.08975072]],[[-0.70747114]],[[ 2.57469288]],[[-0.45829352]],50,[[-0.02259503]],[[-0.28640511]],[[-0.14553089]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.10570014]],[[ 0.26633696]],[[ 0.54622942]],[[ 0.05604844]],[[-0.00480357]],[[ 0.11951491]],[[ 0.45872879]],[[ 0.08959659]],[[-0.71290741]],[[ 2.56481258]],[[-0.45872879]],50,[[-0.02316387]],[[-0.28560695]],[[-0.14622942]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.10515611]],[[ 0.26596478]],[[ 0.54673627]],[[ 0.05604287]],[[-0.00491329]],[[ 0.11928191]],[[ 0.45911993]],[[ 0.08942835]],[[-0.71660196]],[[ 2.55782725]],[[-0.45911993]],50,[[-0.02359834]],[[-0.28502313]],[[-0.14673627]]
-0.1052,0.2651,0.5449,0.454483737219,[[-0.10476044]],[[ 0.26569327]],[[ 0.54710325]],[[ 0.05598712]],[[-0.00498853]],[[ 0.11900249]],[[ 0.45947117]],[[ 0.08924747]],[[-0.71900924]],[[ 2.55296009]],[[-0.45947117]],50,[[-0.02393267]],[[-0.28459601]],[[-0.14710325]]
-0.0976,0.2558,0.5446,0.470715299263,[[-0.10240102]],[[ 0.26295972]],[[ 0.54728636]],[[ 0.0565957]],[[-0.0058961]],[[ 0.11866197]],[[ 0.46138008]],[[ 0.08958586]],[[-0.73424826]],[[ 2.50576599]],[[-0.46138008]],50,[[-0.02537168]],[[-0.28105171]],[[-0.14728636]]
-0.0976,0.2558,0.5446,0.470715299263,[[-0.10068044]],[[ 0.26096485]],[[ 0.54741707]],[[ 0.05698598]],[[-0.00655047]],[[ 0.11830506]],[[ 0.46310459]],[[ 0.08986159]],[[-0.74561873]],[[ 2.47136424]],[[-0.46310459]],50,[[-0.02650451]],[[-0.27845415]],[[-0.14741707]]
-0.0976,0.2558,0.5446,0.470715299263,[[-0.09942611]],[[ 0.25950909]],[[ 0.54750955]],[[ 0.05721723]],[[-0.00702017]],[[ 0.11793661]],[[ 0.46466225]],[[ 0.09008078]],[[-0.75411964]],[[ 2.44632959]],[[-0.46466225]],50,[[-0.02740719]],[[-0.27654903]],[[-0.14750955]]
-0.0976,0.2558,0.5446,0.470715299263,[[-0.09851207]],[[ 0.25844681]],[[ 0.54757415]],[[ 0.05733267]],[[-0.00735518]],[[ 0.11756016]],[[ 0.46606894]],[[ 0.09024893]],[[-0.76047774]],[[ 2.42815747]],[[-0.46606894]],50,[[-0.02813536]],[[-0.27515048]],[[-0.14757415]]
-0.0976,0.2558,0.5446,0.470715299263,[[-0.09784639]],[[ 0.25767171]],[[ 0.5476184]],[[ 0.05736384]],[[-0.00759197]],[[ 0.1171783]],[[ 0.46733902]],[[ 0.09037106]],[[-0.76522364]],[[ 2.41501634]],[[-0.46733902]],50,[[-0.02872991]],[[-0.27412264]],[[-0.1476184]]
-0.0889,0.2501,0.5272,0.46792277246,[[-0.09499009]],[[ 0.25555222]],[[ 0.54290406]],[[ 0.05813394]],[[-0.00828141]],[[ 0.1151925]],[[ 0.46821131]],[[ 0.09036063]],[[-0.78701465]],[[ 2.37291602]],[[-0.46821131]],50,[[-0.0305614]],[[-0.27091706]],[[-0.14290406]]
-0.0889,0.2501,0.5272,0.46792277246,[[-0.09290691]],[[ 0.25400555]],[[ 0.53946056]],[[ 0.05864038]],[[-0.00877504]],[[ 0.11364288]],[[ 0.46899787]],[[ 0.09032178]],[[-0.80275885]],[[ 2.34239152]],[[-0.46899787]],50,[[-0.03193365]],[[-0.26857169]],[[-0.13946056]]
-0.0889,0.2501,0.5272,0.46792277246,[[-0.09138798]],[[ 0.25287696]],[[ 0.5369446]],[[ 0.05895469]],[[-0.00912586]],[[ 0.11241183]],[[ 0.46970686]],[[ 0.09025735]],[[-0.81407022]],[[ 2.32033225]],[[-0.46970686]],50,[[-0.03296766]],[[-0.26685512]],[[-0.1369446]]
-0.0889,0.2501,0.5272,0.46792277246,[[-0.09028087]],[[ 0.25205351]],[[ 0.53510562]],[[ 0.05912905]],[[-0.00937253]],[[ 0.11141358]],[[ 0.47034566]],[[ 0.09016989]],[[-0.82212576]],[[ 2.30446496]],[[-0.47034566]],50,[[-0.03375182]],[[-0.26559823]],[[-0.13510562]]
-0.0889,0.2501,0.5272,0.46792277246,[[-0.08947432]],[[ 0.25145276]],[[ 0.53376075]],[[ 0.05920154]],[[-0.00954326]],[[ 0.11058553]],[[ 0.47092097]],[[ 0.09006172]],[[-0.82778465]],[[ 2.29312827]],[[-0.47092097]],50,[[-0.03435081]],[[-0.26467748]],[[-0.13376075]]
-0.0889,0.2501,0.5272,0.46792277246,[[-0.08888713]],[[ 0.25101455]],[[ 0.5327765]],[[ 0.05919991]],[[-0.00965864]],[[ 0.10988204]],[[ 0.47143882]],[[ 0.08993493]],[[-0.83167475]],[[ 2.28510786]],[[-0.47143882]],50,[[-0.03481199]],[[-0.26400256]],[[-0.1327765]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.08497046]],[[ 0.24742349]],[[ 0.52314071]],[[ 0.06031844]],[[-0.01083428]],[[ 0.10627058]],[[ 0.47137353]],[[ 0.08961555]],[[-0.85474026]],[[ 2.2198281]],[[-0.47137353]],50,[[-0.03665355]],[[-0.2590268]],[[-0.12314071]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.08211344]],[[ 0.2448029]],[[ 0.51610562]],[[ 0.06107635]],[[-0.0116791]],[[ 0.10354747]],[[ 0.47131178]],[[ 0.08929855]],[[-0.87107647]],[[ 2.17259119]],[[-0.47131178]],50,[[-0.0379932]],[[-0.25539694]],[[-0.11610562]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.08002979]],[[ 0.2428906]],[[ 0.51096867]],[[ 0.06157143]],[[-0.01228262]],[[ 0.10147276]],[[ 0.47125325]],[[ 0.08898382]],[[-0.88250378]],[[ 2.13851876]],[[-0.47125325]],50,[[-0.03896658]],[[-0.25274932]],[[-0.11096867]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.0785106]],[[ 0.24149525]],[[ 0.50721708]],[[ 0.06187498]],[[-0.01271015]],[[ 0.09987139]],[[ 0.47119764]],[[ 0.08867124]],[[-0.8903509]],[[ 2.114051]],[[-0.47119764]],50,[[-0.03967275]],[[-0.25081855]],[[-0.10721708]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.07740336]],[[ 0.24047719]],[[ 0.50447662]],[[ 0.06203902]],[[-0.01300936]],[[ 0.09861568]],[[ 0.47114469]],[[ 0.08836073]],[[-0.89558761]],[[ 2.0965902]],[[-0.47114469]],50,[[-0.04018397]],[[-0.24941092]],[[-0.10447662]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.07659678]],[[ 0.2397345]],[[ 0.50247414]],[[ 0.06210152]],[[-0.013215]],[[ 0.09761246]],[[ 0.47109415]],[[ 0.08805218]],[[-0.89892167]],[[ 2.08424078]],[[-0.47109415]],50,[[-0.040553]],[[-0.24838509]],[[-0.10247414]]
-0.0761,0.2381,0.4945,0.462512251778,[[-0.07600963]],[[ 0.23919279]],[[ 0.50101027]],[[ 0.06209016]],[[-0.01335242]],[[ 0.09679377]],[[ 0.4710458]],[[ 0.08774552]],[[-0.90086961]],[[ 2.07561949]],[[-0.4710458]],50,[[-0.04081836]],[[-0.24763787]],[[-0.10101027]]
-0.0677,0.2333,0.4474,0.489041256409,[[-0.07329267]],[[ 0.2374892]],[[ 0.48709937]],[[ 0.06279314]],[[-0.01387899]],[[ 0.09180365]],[[ 0.4736036]],[[ 0.08830002]],[[-0.9264392]],[[ 2.03786333]],[[-0.4736036]],[[ 50.77943803]],[[-0.04309254]],[[-0.24477738]],[[-0.08709937]]
-0.0677,0.2333,0.4474,0.489041256409,[[-0.07131128]],[[ 0.23624621]],[[ 0.47694454]],[[ 0.06324687]],[[-0.01424916]],[[ 0.0880916]],[[ 0.4759153]],[[ 0.08877126]],[[-0.94540206]],[[ 2.01022076]],[[-0.4759153]],[[ 51.48391828]],[[-0.04485]],[[-0.24266448]],[[-0.07694454]]
-0.0677,0.2333,0.4474,0.489041256409,[[-0.06986675]],[[ 0.23533939]],[[ 0.46953108]],[[ 0.06351899]],[[-0.01450528]],[[ 0.08531221]],[[ 0.47800432]],[[ 0.08916731]],[[-0.9594921]],[[ 1.99001875]],[[-0.47800432]],[[ 52.00189855]],[[-0.04622231]],[[-0.24110058]],[[-0.06953108]]
-0.0677,0.2333,0.4474,0.489041256409,[[-0.06881404]],[[ 0.23467792]],[[ 0.46411844]],[[ 0.06365884]],[[-0.01467826]],[[ 0.0832135]],[[ 0.47989183]],[[ 0.08949548]],[[-0.96997262]],[[ 1.9752964]],[[-0.47989183]],[[ 52.38376269]],[[-0.04730572]],[[-0.23994013]],[[-0.06411844]]
-0.0677,0.2333,0.4474,0.489041256409,[[-0.06804729]],[[ 0.23419552]],[[ 0.4601661]],[[ 0.06370242]],[[-0.01479062]],[[ 0.08161162]],[[ 0.48159702]],[[ 0.08976236]],[[-0.97776605]],[[ 1.96461496]],[[-0.48159702]],[[ 52.66627914]],[[-0.04817088]],[[-0.23907643]],[[-0.0601661]]
-0.0626,0.2439,0.3679,0.489041256409,[[-0.06609894]],[[ 0.23673347]],[[ 0.4356071]],[[ 0.06414127]],[[-0.01389176]],[[ 0.07311945]],[[ 0.48313723]],[[ 0.08997392]],[[-1.01789656]],[[ 1.9824511]],[[-0.48313723]],[[ 54.34431403]],[[-0.05144343]],[[-0.24034429]],[[-0.0356071]]
-0.0626,0.2439,0.3679,0.489041256409,[[-0.06467854]],[[ 0.23858608]],[[ 0.41768143]],[[ 0.06440186]],[[-0.01322555]],[[ 0.06687827]],[[ 0.48452816]],[[ 0.09013556]],[[-1.04726049]],[[ 1.99549243]],[[-0.48452816]],[[ 55.5713805]],[[-0.05389751]],[[-0.24125026]],[[-0.01768143]]
-0.0626,0.2439,0.3679,0.489041256409,[[-0.06364346]],[[ 0.23993849]],[[ 0.4045971]],[[ 0.06453263]],[[-0.01272909]],[[ 0.06227943]],[[ 0.48578402]],[[ 0.09025218]],[[-1.06870778]],[[ 2.00508198]],[[-0.48578402]],[[ 56.46933493]],[[-0.05574722]],[[-0.24189505]],[[-0.0045971]]
-0.0626,0.2439,0.3679,0.489041256409,[[-0.0628896]],[[ 0.24092583]],[[ 0.39504625]],[[ 0.06456891]],[[-0.01235653]],[[ 0.05887893]],[[ 0.48691766]],[[ 0.09032817]],[[-1.08432625]],[[ 2.01219063]],[[-0.48691766]],[[ 57.12710414]],[[-0.05714964]],[[-0.24235156]],[[ 0.00495375]]
-0.0626,0.2439,0.3679,0.489041256409,[[-0.06234098]],[[ 0.24164673]],[[ 0.38807431]],[[ 0.06453647]],[[-0.01207439]],[[ 0.05635284]],[[ 0.48794071]],[[ 0.09036753]],[[-1.09564603]],[[ 2.01752013]],[[-0.48794071]],[[ 57.60958411]],[[-0.0582201]],[[-0.24267253]],[[ 0.01192569]]
-0.0501,0.209,0.3693,0.467748239534,[[-0.0585346]],[[ 0.23265925]],[[ 0.38336626]],[[ 0.06559216]],[[-0.01503562]],[[ 0.05459228]],[[ 0.48677383]],[[ 0.08968733]],[[-1.08037106]],[[ 1.89044538]],[[-0.48677383]],[[ 57.93829628]],[[-0.05709702]],[[-0.23301622]],[[ 0.01663374]]
-0.0501,0.209,0.3693,0.467748239534,[[-0.05575818]],[[ 0.22610029]],[[ 0.37992885]],[[ 0.06630006]],[[-0.01717504]],[[ 0.0532625]],[[ 0.48571538]],[[ 0.08904526]],[[-1.06857509]],[[ 1.79839828]],[[-0.48571538]],[[ 58.1806448]],[[-0.05624365]],[[-0.22598002]],[[ 0.02007115]]
-0.0501,0.209,0.3693,0.467748239534,[[-0.05373348]],[[ 0.22131378]],[[ 0.37741883]],[[ 0.06675446]],[[-0.01871499]],[[ 0.05224717]],[[ 0.48475504]],[[ 0.08843779]],[[-1.05930156]],[[ 1.73189544]],[[-0.48475504]],[[ 58.35995833]],[[-0.05558757]],[[-0.22085538]],[[ 0.02258117]]
-0.0501,0.209,0.3693,0.467748239534,[[-0.05225742]],[[ 0.21782089]],[[ 0.37558567]],[[ 0.06702415]],[[-0.01981767]],[[ 0.05146142]],[[ 0.4838835]],[[ 0.08786169]],[[-1.0518656]],[[ 1.68401666]],[[-0.4838835]],[[ 58.49326145]],[[-0.0550767]],[[-0.21712516]],[[ 0.02441433]]
-0.0501,0.209,0.3693,0.467748239534,[[-0.05118177]],[[ 0.21527216]],[[ 0.37424652]],[[ 0.06715932]],[[-0.02060142]],[[ 0.05084331]],[[ 0.48309233]],[[ 0.08731409]],[[-1.04577546]],[[ 1.6497126]],[[-0.48309233]],[[ 58.59297825]],[[-0.05467352]],[[-0.21441194]],[[ 0.02575348]]
-0.0501,0.209,0.3693,0.467748239534,[[-0.05039836]],[[ 0.21341252]],[[ 0.37326794]],[[ 0.06719659]],[[-0.02115257]],[[ 0.05034769]],[[ 0.48237388]],[[ 0.08679236]],[[-1.04067702]],[[ 1.62529938]],[[-0.48237388]],[[ 58.66817551]],[[-0.05435082]],[[-0.21244031]],[[ 0.02673206]]
-0.0444,0.2219,0.2565,0.502654824574,[[-0.04827443]],[[ 0.21557233]],[[ 0.3418034]],[[ 0.06768034]],[[-0.02036252]],[[ 0.03969697]],[[ 0.485147]],[[ 0.08741664]],[[-1.08200426]],[[ 1.63634128]],[[-0.485147]],[[ 60.80589083]],[[-0.05782579]],[[-0.21320888]],[[ 0.0581966]]
-0.0444,0.2219,0.2565,0.502654824574,[[-0.04672596]],[[ 0.21714912]],[[ 0.31883866]],[[ 0.06797064]],[[-0.01976957]],[[ 0.03191664]],[[ 0.48765358]],[[ 0.0879513]],[[-1.11251316]],[[ 1.6441766]],[[-0.48765358]],[[ 62.36648511]],[[-0.06046681]],[[-0.21373072]],[[ 0.08116134]]
-0.0444,0.2219,0.2565,0.502654824574,[[-0.04559749]],[[ 0.21830039]],[[ 0.30207751]],[[ 0.06812004]],[[-0.01932049]],[[ 0.02623048]],[[ 0.48991897]],[[ 0.08840503]],[[-1.13504104]],[[ 1.64976008]],[[-0.48991897]],[[ 63.50590899]],[[-0.0624883]],[[-0.21407803]],[[ 0.09792249]]
-0.0444,0.2219,0.2565,0.502654824574,[[-0.04477555]],[[ 0.21914109]],[[ 0.28984408]],[[ 0.06816687]],[[-0.01897643]],[[ 0.02207217]],[[ 0.49196611]],[[ 0.08878567]],[[-1.15166972]],[[ 1.65377186]],[[-0.49196611]],[[ 64.33797109]],[[-0.06404799]],[[-0.21430241]],[[ 0.11015592]]
-0.0444,0.2219,0.2565,0.502654824574,[[-0.04417733]],[[ 0.21975512]],[[ 0.28091522]],[[ 0.06813911]],[[-0.01870905]],[[ 0.01902855]],[[ 0.49381577]],[[ 0.0891003]],[[-1.16392758]],[[ 1.65669598]],[[-0.49381577]],[[ 64.945726]],[[-0.06526207]],[[-0.21444069]],[[ 0.11908478]]
-0.0444,0.2219,0.2565,0.502654824574,[[-0.04374238]],[[ 0.22020371]],[[ 0.2743982]],[[ 0.06805717]],[[-0.01849767]],[[ 0.01679822]],[[ 0.49548675]],[[ 0.08935535]],[[-1.17293764]],[[ 1.65887639]],[[-0.49548675]],[[ 65.38978481]],[[-0.06621623]],[[-0.21451918]],[[ 0.1256018]]
-0.0369,0.2326,0.0959,0.503702022126,[[-0.04138214]],[[ 0.22344829]],[[ 0.22586306]],[[ 0.06861548]],[[-0.01735769]],[[ 0.00060945]],[[ 0.4970988]],[[ 0.0895902]],[[-1.22217249]],[[ 1.68160447]],[[-0.4970988]],[[ 68.67454614]],[[-0.07018381]],[[-0.21613851]],[[ 0.17413694]]
-0.0369,0.2326,0.0959,0.503702022126,[[-0.03966123]],[[ 0.22581671]],[[ 0.19044062]],[[ 0.0689593]],[[-0.01651306]],[[-0.01116244]],[[ 0.49855477]],[[ 0.08977319]],[[-1.25811698]],[[ 1.69817001]],[[-0.49855477]],[[ 71.0695784]],[[-0.07314233]],[[-0.21729335]],[[ 0.20955938]]
-0.0369,0.2326,0.0959,0.503702022126,[[-0.03840693]],[[ 0.22754566]],[[ 0.16458851]],[[ 0.06914687]],[[-0.01588395]],[[-0.01971206]],[[ 0.49986951]],[[ 0.08990939]],[[-1.28430546]],[[ 1.71029877]],[[-0.49986951]],[[ 72.81531393]],[[-0.07535749]],[[-0.2181132]],[[ 0.23541149]]
-0.0369,0.2326,0.0959,0.503702022126,[[-0.03749317]],[[ 0.22880788]],[[ 0.14572132]],[[ 0.06922067]],[[-0.01541212]],[[-0.02591095]],[[ 0.50105645]],[[ 0.09000336]],[[-1.30332576]],[[ 1.7192383]],[[-0.50105645]],[[ 74.08721455]],[[-0.07702407]],[[-0.21869174]],[[ 0.25427868]]
-0.0369,0.2326,0.0959,0.503702022126,[[-0.03682796]],[[ 0.22972946]],[[ 0.13195209]],[[ 0.06921171]],[[-0.0150551]],[[-0.03039496]],[[ 0.50212777]],[[ 0.09005926]],[[-1.31707314]],[[ 1.7258903]],[[-0.50212777]],[[ 75.01332825]],[[-0.07828496]],[[-0.21909676]],[[ 0.26804791]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.03370004]],[[ 0.2208891]],[[ 0.12296671]],[[ 0.07001986]],[[-0.01793818]],[[-0.03327526]],[[ 0.50239229]],[[ 0.08985176]],[[-1.29557545]],[[ 1.60384053]],[[-0.50239229]],[[ 75.61525315]],[[-0.07682748]],[[-0.20982188]],[[ 0.27703329]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.03141888]],[[ 0.21443756]],[[ 0.11640971]],[[ 0.07054419]],[[-0.02001838]],[[-0.03533957]],[[ 0.50262899]],[[ 0.08963595]],[[-1.27944013]],[[ 1.51525362]],[[-0.50262899]],[[ 76.05251161]],[[-0.07576826]],[[-0.20305118]],[[ 0.28359029]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.02975572]],[[ 0.20972951]],[[ 0.11162507]],[[ 0.07086171]],[[-0.0215129]],[[-0.03680869]],[[ 0.50284053]],[[ 0.08941273]],[[-1.26722446]],[[ 1.45108981]],[[-0.50284053]],[[ 76.36960716]],[[-0.07499962]],[[-0.19810837]],[[ 0.28837493]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.02854361]],[[ 0.20629395]],[[ 0.10813397]],[[ 0.07102858]],[[-0.0225802]],[[-0.0378437]],[[ 0.5030293]],[[ 0.0891829]],[[-1.25787247]],[[ 1.40475204]],[[-0.5030293]],[[ 76.59901756]],[[-0.07444275]],[[-0.19449989]],[[ 0.29186603]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.02766069]],[[ 0.20378712]],[[ 0.10558698]],[[ 0.07108577]],[[-0.0233359]],[[-0.03856214]],[[ 0.50319749]],[[ 0.0889472]],[[-1.25061167]],[[ 1.37142573]],[[-0.50319749]],[[ 76.76444435]],[[-0.07404008]],[[-0.1918655]],[[ 0.29441302]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.02701802]],[[ 0.20195812]],[[ 0.10372903]],[[ 0.07106319]],[[-0.02386434]],[[-0.03904974]],[[ 0.50334706]],[[ 0.0887063]],[[-1.24487717]],[[ 1.34759708]],[[-0.50334706]],[[ 76.88318442]],[[-0.07374949]],[[-0.18994228]],[[ 0.29627097]]
-0.0272,0.1977,0.0998,0.496546172192,[[-0.0265507]],[[ 0.20062384]],[[ 0.10237399]],[[ 0.07098264]],[[-0.02422707]],[[-0.03936906]],[[ 0.50347979]],[[ 0.08846079]],[[-1.24025613]],[[ 1.33070151]],[[-0.50347979]],[[ 76.96786067]],[[-0.07354028]],[[-0.1885383]],[[ 0.29762601]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.02405795]],[[ 0.19687028]],[[ 0.08516736]],[[ 0.07157268]],[[-0.02538911]],[[-0.04493322]],[[ 0.50738187]],[[ 0.0894425]],[[-1.24849905]],[[ 1.26790951]],[[-0.50738187]],[[ 78.12309239]],[[-0.0746303]],[[-0.18375802]],[[ 0.31483264]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.02224039]],[[ 0.19413144]],[[ 0.07261051]],[[ 0.0719372]],[[-0.0262112]],[[-0.04893873]],[[ 0.51090991]],[[ 0.09029901]],[[-1.2545868]],[[ 1.22176503]],[[-0.51090991]],[[ 78.96322723]],[[-0.07552438]],[[-0.18021575]],[[ 0.32738949]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.02091561]],[[ 0.19213317]],[[ 0.06344731]],[[ 0.07213742]],[[-0.02678537]],[[-0.05180728]],[[ 0.51409948]],[[ 0.09104238]],[[-1.25910602]],[[ 1.18785895]],[[-0.51409948]],[[ 79.57342027]],[[-0.07626969]],[[-0.17758252]],[[ 0.33655269]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.01995049]],[[ 0.19067542]],[[ 0.05676097]],[[ 0.072218]],[[-0.02717875]],[[-0.05384651]],[[ 0.51698279]],[[ 0.09168353]],[[-1.26246687]],[[ 1.16296298]],[[-0.51698279]],80,[[-0.07689989]],[[-0.17561761]],[[ 0.34323903]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.01924785]],[[ 0.18961217]],[[ 0.05188237]],[[ 0.07221154]],[[-0.02744032]],[[-0.05528086]],[[ 0.51958897]],[[ 0.09223233]],[[-1.26495841]],[[ 1.14471233]],[[-0.51958897]],80,[[-0.0774393]],[[-0.17414479]],[[ 0.34811763]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.01873678]],[[ 0.18883683]],[[ 0.04832315]],[[ 0.07214182]],[[-0.02760581]],[[-0.0562741]],[[ 0.52194439]],[[ 0.09269772]],[[-1.26678628]],[[ 1.13137366]],[[-0.52194439]],80,[[-0.07790573]],[[-0.17303501]],[[ 0.35167685]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.01836553]],[[ 0.18827163]],[[ 0.04572687]],[[ 0.07202618]],[[-0.02770131]],[[-0.0569457]],[[ 0.52407289]],[[ 0.09308776]],[[-1.26809842]],[[ 1.12167544]],[[-0.52407289]],80,[[-0.07831245]],[[-0.17219367]],[[ 0.35427313]]
-0.0193,0.1875,0.0403,0.535117948661,[[-0.01809631]],[[ 0.1878598]],[[ 0.0438334]],[[ 0.07187726]],[[-0.02774582]],[[-0.05738282]],[[ 0.52599607]],[[ 0.09340978]],[[-1.26900252]],[[ 1.11468397]],[[-0.52599607]],80,[[-0.07866952]],[[-0.17155141]],[[ 0.3561666]]
-0.013,0.1836,0.0924,0.494277244165,[[-0.01618433]],[[ 0.18649685]],[[ 0.05665404]],[[ 0.07227107]],[[-0.02810407]],[[-0.05296212]],[[ 0.52372663]],[[ 0.09237057]],[[-1.27782886]],[[ 1.09112463]],[[-0.52372663]],[[ 79.97429037]],[[-0.07925407]],[[-0.16959304]],[[ 0.34334596]]
-0.013,0.1836,0.0924,0.494277244165,[[-0.01479064]],[[ 0.18550281]],[[ 0.06601222]],[[ 0.07249244]],[[-0.02833931]],[[-0.04969984]],[[ 0.5216705]],[[ 0.09140427]],[[-1.28345915]],[[ 1.07504365]],[[-0.5216705]],[[ 79.33348094]],[[-0.07961815]],[[-0.1681993]],[[ 0.33398778]]
-0.013,0.1836,0.0924,0.494277244165,[[-0.01377523]],[[ 0.184778]],[[ 0.0728433]],[[ 0.07258825]],[[-0.0284849]],[[-0.04728289]],[[ 0.51980742]],[[ 0.09050402]],[[-1.28677512]],[[ 1.06435917]],[[-0.51980742]],[[ 78.86382827]],[[-0.07982591]],[[-0.16721391]],[[ 0.3271567]]
-0.013,0.1836,0.0924,0.494277244165,[[-0.0130359]],[[ 0.18424971]],[[ 0.07782998]],[[ 0.07259269]],[[-0.02856517]],[[-0.04548283]],[[ 0.51811902]],[[ 0.08966361]],[[-1.28842383]],[[ 1.05755981]],[[-0.51811902]],[[ 78.51909102]],[[-0.07992413]],[[-0.16652334]],[[ 0.32217002]]
-0.013,0.1836,0.0924,0.494277244165,[[-0.01249805]],[[ 0.18386482]],[[ 0.0814705]],[[ 0.07253069]],[[-0.02859787]],[[-0.04413298]],[[ 0.51658871]],[[ 0.08887743]],[[-1.28887895]],[[ 1.05354897]],[[-0.51658871]],[[ 78.26552285]],[[-0.07994677]],[[-0.16604514]],[[ 0.3185295]]
-0.0095,0.1793,0.1344,0.563392282544,[[-0.01115326]],[[ 0.18241255]],[[ 0.09557653]],[[ 0.07273481]],[[-0.02898216]],[[-0.03933967]],[[ 0.52198187]],[[ 0.09033607]],[[-1.29881155]],[[ 1.0229398]],[[-0.52198187]],[[ 77.30617596]],[[-0.08128272]],[[-0.16368218]],[[ 0.30442347]]
