x,y,z,yaw,vzcam,xk,yk,zk,rollk,pitchk,yawk,vxk,vyk,vzk,vrollk,vpitchk,vyawk,pitch_con,roll_con,yaw_con,thrust_cam,xd,yd,zd,rolld,pitchd,yawd
0.0969,0.0896,0.3259,0.0806342114421,-0.0730768587463,[[ 0.10099966]],[[ 0.09738936]],[[ 0.32711847]],[[ 5.94301168]],[[ 6.10854047]],[[-0.00320282]],[[ 0.59045832]],[[ 0.43782715]],[[-0.02515042]],[[ 6.1572587]],[[ 7.82612402]],[[ 0.29582488]],[[-7.51718058]],[[ 7.4428087]],[[-0.23966645]],[[ 66.30055539]],[[-0.10068722]],[[-0.09771235]],[[ 0.07288153]],5.95142602921,6.12134122849,-167.382171631
0.1086,0.0898,0.3225,-0.0340339204139,-0.0629628006164,[[ 0.10717393]],[[ 0.09986437]],[[ 0.32617246]],[[ 6.03047104]],[[ 6.17956502]],[[-0.00284752]],[[ 0.5920134]],[[ 0.42685233]],[[-0.02915511]],[[ 6.18286018]],[[ 7.81896708]],[[ 0.28555956]],[[-7.67222821]],[[ 7.5042285]],[[-0.22435521]],[[ 66.33147343]],[[-0.10688913]],[[-0.10016914]],[[ 0.07382754]],6.04621505737,6.17516374588,-167.331665039
0.1086,0.0898,0.3225,-0.0340339204139,-0.0629628006164,[[ 0.11237935]],[[ 0.10185346]],[[ 0.32534323]],[[ 6.08733869]],[[ 6.23935538]],[[-0.00261434]],[[ 0.58789216]],[[ 0.41370848]],[[-0.03225555]],[[ 6.17795391]],[[ 7.80077054]],[[ 0.27521749]],[[-7.80281718]],[[ 7.55367274]],[[-0.21250396]],[[ 66.35743811]],[[-0.11211269]],[[-0.10214691]],[[ 0.07465677]],6.08432149887,6.22816514969,-167.323379517
0.1086,0.0898,0.3225,-0.0340339204139,-0.0629628006164,[[ 0.11672227]],[[ 0.10341569]],[[ 0.3246198]],[[ 6.15045737]],[[ 6.27187505]],[[-0.00249457]],[[ 0.57903512]],[[ 0.39886108]],[[-0.03456711]],[[ 6.17927829]],[[ 7.7557838]],[[ 0.26483599]],[[-7.91159825]],[[ 7.59266337]],[[-0.20388215]],[[ 66.37888005]],[[-0.11646393]],[[-0.10370653]],[[ 0.0753802]],6.15127182007,6.24420976639,-167.264205933
0.1086,0.0898,0.3225,-0.0340339204139,-0.0629628006164,[[ 0.12030003]],[[ 0.1046046]],[[ 0.32399198]],[[ 6.17433274]],[[ 6.28400327]],[[-0.00247985]],[[ 0.56627667]],[[ 0.3827172]],[[-0.03619406]],[[ 6.14177874]],[[ 7.69107525]],[[ 0.25444964]],[[-8.00100644]],[[ 7.6225651]],[[-0.1982672]],[[ 66.39623333]],[[-0.12004026]],[[-0.1049026]],[[ 0.07600802]],6.15127182007,6.24420976639,-167.264205933
0.1086,0.0898,0.3225,-0.0340339204139,-0.0629628006164,[[ 0.12320151]],[[ 0.10546867]],[[ 0.32345032]],[[ 6.18322016]],[[ 6.28834523]],[[-0.00256212]],[[ 0.55035426]],[[ 0.3656311]],[[-0.03723035]],[[ 6.08982728]],[[ 7.6193062]],[[ 0.24409038]],[[-8.07327202]],[[ 7.64459957]],[[-0.19544454]],[[ 66.40992482]],[[-0.12293088]],[[-0.10578398]],[[ 0.07654968]],6.15127182007,6.24420976639,-167.264205933
0.1269,0.0981,0.3201,-0.101927228316,-0.0452830416828,[[ 0.12841799]],[[ 0.10737163]],[[ 0.32260441]],[[ 6.2075698]],[[ 6.32021772]],[[-0.0079638]],[[ 0.54869896]],[[ 0.35552073]],[[-0.03996132]],[[ 6.05368143]],[[ 7.57547406]],[[ 0.21316136]],[[-8.18897088]],[[ 7.70977268]],[[-0.33472685]],[[ 66.43558871]],[[-0.12755884]],[[-0.10839091]],[[ 0.07739559]],6.18534135818,6.29326248169,-167.20375061
0.1269,0.0981,0.3201,-0.101927228316,-0.0452830416828,[[ 0.13279094]],[[ 0.10888692]],[[ 0.32187006]],[[ 6.20604013]],[[ 6.35653468]],[[-0.01323483]],[[ 0.5422751]],[[ 0.34375799]],[[-0.04189151]],[[ 5.99229896]],[[ 7.53647091]],[[ 0.18396736]],[[-8.2834563]],[[ 7.76587]],[[-0.47113375]],[[ 66.45638612]],[[-0.13133825]],[[-0.1106348]],[[ 0.07812994]],6.16829204559,6.33254909515,-167.199203491
0.1269,0.0981,0.3201,-0.101927228316,-0.0452830416828,[[ 0.13641442]],[[ 0.11006231]],[[ 0.32123627]],[[ 6.18614727]],[[ 6.38940634]],[[-0.01836926]],[[ 0.53189998]],[[ 0.33071353]],[[-0.04313056]],[[ 5.91336272]],[[ 7.49444615]],[[ 0.1564634]],[[-8.3592439]],[[ 7.81373583]],[[-0.60447234]],[[ 66.4728118]],[[-0.13436976]],[[-0.11254943]],[[ 0.07876373]],6.1376042366,6.36356258392,-167.144485474
0.1269,0.0981,0.3201,-0.101927228316,-0.0452830416828,[[ 0.13937439]],[[ 0.11094107]],[[ 0.32069285]],[[ 6.15411177]],[[ 6.43901906]],[[-0.02336202]],[[ 0.51829712]],[[ 0.31671081]],[[-0.04377704]],[[ 5.82319832]],[[ 7.46939358]],[[ 0.13060286]],[[-8.41861966]],[[ 7.85416424]],[[-0.73457389]],[[ 66.48534816]],[[-0.13674479]],[[-0.11416657]],[[ 0.07930715]],6.09866380692,6.4236125946,-167.120819092
0.1269,0.0981,0.3201,-0.101927228316,-0.0452830416828,[[ 0.14174923]],[[ 0.11156232]],[[ 0.32023042]],[[ 6.14165553]],[[ 6.45768695]],[[-0.02820884]],[[ 0.50210458]],[[ 0.30203065]],[[-0.04391926]],[[ 5.75328911]],[[ 7.41398497]],[[ 0.1063377]],[[-8.46365516]],[[ 7.88789973]],[[-0.86129252]],[[ 66.49445683]],[[-0.13854621]],[[-0.11551599]],[[ 0.07976958]],6.09866380692,6.4236125946,-167.120819092
0.1269,0.0981,0.3201,-0.101927228316,-0.0452830416828,[[ 0.14361021]],[[ 0.11196132]],[[ 0.31984033]],[[ 6.09982711]],[[ 6.51716647]],[[-0.03290625]],[[ 0.48388272]],[[ 0.28691539]],[[-0.04363609]],[[ 5.65502281]],[[ 7.3994862]],[[ 0.08361874]],[[-8.49622252]],[[ 7.91563815]],[[-0.98450386]],[[ 66.50057287]],[[-0.1398489]],[[-0.11662553]],[[ 0.08015967]],6.03939676285,6.50825023651,-167.094039917
0.1374,0.1083,0.3197,-0.049916416607,-0.0070175534874,[[ 0.14669185]],[[ 0.1137919]],[[ 0.31945105]],[[ 6.08088841]],[[ 6.54296129]],[[-0.03344485]],[[ 0.47375029]],[[ 0.28092668]],[[-0.04336462]],[[ 5.58036581]],[[ 7.35181734]],[[ 0.07819696]],[[-8.57011941]],[[ 7.96583589]],[[-0.99722272]],[[ 66.50670994]],[[-0.14280478]],[[-0.11863344]],[[ 0.08054895]],6.03497695923,6.51364660263,-167.070220947
0.1374,0.1083,0.3197,-0.049916416607,-0.0070175534874,[[ 0.1491982]],[[ 0.11528099]],[[ 0.31912596]],[[ 6.06163071]],[[ 6.604881]],[[-0.033992]],[[ 0.46088479]],[[ 0.27331416]],[[-0.04273865]],[[ 5.50613165]],[[ 7.3403467]],[[ 0.07295527]],[[-8.62985341]],[[ 8.00712413]],[[-1.01027658]],[[ 66.51026168]],[[-0.14519414]],[[-0.12028497]],[[ 0.08087404]],6.01597929001,6.5978269577,-167.074081421
0.1374,0.1083,0.3197,-0.049916416607,-0.0070175534874,[[ 0.15119776]],[[ 0.11646925]],[[ 0.31885783]],[[ 6.05792429]],[[ 6.64240085]],[[-0.03454538]],[[ 0.44583885]],[[ 0.2644059]],[[-0.0418203]],[[ 5.44801157]],[[ 7.30485854]],[[ 0.06789574]],[[-8.67712184]],[[ 8.04054758]],[[-1.02359997]],[[ 66.51159982]],[[-0.14708487]],[[-0.1216219]],[[ 0.08114217]],6.0221824646,6.62057685852,-167.047149658
0.1374,0.1083,0.3197,-0.049916416607,-0.0070175534874,[[ 0.15275278]],[[ 0.11739361]],[[ 0.31864007]],[[ 6.07120636]],[[ 6.70971999]],[[-0.03510282]],[[ 0.4290972]],[[ 0.25448965]],[[-0.04066449]],[[ 5.40726755]],[[ 7.29919223]],[[ 0.06301969]],[[-8.713467]],[[ 8.06705621]],[[-1.03713166]],[[ 66.51106307]],[[-0.14853868]],[[-0.12268225]],[[ 0.08135993]],6.04615020752,6.70623540878,-167.028091431
0.1475,0.1111,0.3177,-0.0232128790515,-0.0344827064578,[[ 0.15552597]],[[ 0.11853288]],[[ 0.31814859]],[[ 6.07607532]],[[ 6.73515745]],[[-0.03360524]],[[ 0.42034518]],[[ 0.24638436]],[[-0.04115366]],[[ 5.35860608]],[[ 7.25216185]],[[ 0.06644044]],[[-8.78638949]],[[ 8.09228649]],[[-0.99593932]],[[ 66.52201995]],[[-0.15145558]],[[-0.12369146]],[[ 0.08185141]],6.04615020752,6.70623540878,-167.028091431
0.1475,0.1111,0.3177,-0.0232128790515,-0.0344827064578,[[ 0.15778451]],[[ 0.1194228]],[[ 0.31773116]],[[ 6.07773264]],[[ 6.74459959]],[[-0.03219144]],[[ 0.4091303]],[[ 0.23730866]],[[-0.04118765]],[[ 5.30724962]],[[ 7.18977753]],[[ 0.06939583]],[[-8.84647595]],[[ 8.11098404]],[[-0.95691481]],[[ 66.52982669]],[[-0.15385904]],[[-0.12443936]],[[ 0.08226884]],6.04615020752,6.70623540878,-167.028091431
0.1475,0.1111,0.3177,-0.0232128790515,-0.0344827064578,[[ 0.15958956]],[[ 0.12009487]],[[ 0.31737983]],[[ 6.1012283]],[[ 6.76452816]],[[-0.03085928]],[[ 0.39594708]],[[ 0.22750008]],[[-0.04083852]],[[ 5.27799874]],[[ 7.13838106]],[[ 0.07191272]],[[-8.89520317]],[[ 8.12404321]],[[-0.92000969]],[[ 66.53489213]],[[-0.15580813]],[[-0.12496173]],[[ 0.08262017]],6.0832400322,6.7329211235,-167.005050659
0.1475,0.1111,0.3177,-0.0232128790515,-0.0344827064578,[[ 0.16099668]],[[ 0.12057757]],[[ 0.31708731]],[[ 6.11299685]],[[ 6.77254764]],[[-0.02960652]],[[ 0.38122945]],[[ 0.21716515]],[[-0.04017041]],[[ 5.23743926]],[[ 7.07571503]],[[ 0.07401725]],[[-8.93391907]],[[ 8.13226451]],[[-0.88517282]],[[ 66.53759454]],[[-0.15735676]],[[-0.12529058]],[[ 0.08291269]],6.08805418015,6.73401021957,-167.00239563
0.1475,0.1111,0.3177,-0.0232128790515,-0.0344827064578,[[ 0.16205624]],[[ 0.12089659]],[[ 0.31684693]],[[ 6.11863165]],[[ 6.76265599]],[[-0.02843083]],[[ 0.3653564]],[[ 0.20648233]],[[-0.03924017]],[[ 5.19121476]],[[ 6.99595501]],[[ 0.07573479]],[[-8.96385062]],[[ 8.13636259]],[[-0.8523507]],[[ 66.53828045]],[[-0.15855402]],[[-0.1254545]],[[ 0.08315307]],6.09020519257,6.71360635757,-166.9815979
0.1475,0.1111,0.3177,-0.0232128790515,-0.0344827064578,[[ 0.16281381]],[[ 0.12107503]],[[ 0.3166526]],[[ 6.11096531]],[[ 6.75684722]],[[-0.02732986]],[[ 0.34865725]],[[ 0.19560492]],[[-0.03809802]],[[ 5.13229286]],[[ 6.9210217]],[[ 0.07708994]],[[-8.98611154]],[[ 8.13697364]],[[-0.82148784]],[[ 66.53726441]],[[-0.15944446]],[[-0.12547895]],[[ 0.0833474]],6.07473039627,6.71076583862,-166.992599487
0.1565,0.1094,0.3109,-0.0317649923863,-0.130769715226,[[ 0.16474178]],[[ 0.12086327]],[[ 0.31541735]],[[ 6.09291236]],[[ 6.73037054]],[[-0.02696001]],[[ 0.33966989]],[[ 0.18310465]],[[-0.04302403]],[[ 5.06368153]],[[ 6.82638932]],[[ 0.07550833]],[[-9.03559594]],[[ 8.00994061]],[[-0.81010147]],[[ 66.57982027]],[[-0.16142384]],[[-0.12526025]],[[ 0.08458265]],6.05071878433,6.67217493057,-166.960876465
0.1565,0.1094,0.3109,-0.0317649923863,-0.130769715226,[[ 0.16628756]],[[ 0.12058005]],[[ 0.31433712]],[[ 6.05051499]],[[ 6.73283688]],[[-0.02663324]],[[ 0.32899691]],[[ 0.17091321]],[[-0.04677207]],[[ 4.97167263]],[[ 6.76131688]],[[ 0.07381916]],[[-9.07543821]],[[ 7.79232518]],[[-0.79989574]],[[ 66.61524515]],[[-0.16301753]],[[-0.12496555]],[[ 0.08566288]],5.993932724,6.69281959534,-166.971405029
0.1565,0.1094,0.3109,-0.0317649923863,-0.130769715226,[[ 0.16749775]],[[ 0.12023936]],[[ 0.31339716]],[[ 5.94377086]],[[ 6.69689732]],[[-0.02634724]],[[ 0.31700428]],[[ 0.15909329]],[[-0.04949513]],[[ 4.81693605]],[[ 6.65890536]],[[ 0.07203585]],[[-9.10680012]],[[ 7.5600668]],[[-0.79081071]],[[ 66.64414693]],[[-0.164272]],[[-0.12461022]],[[ 0.08660284]],5.84861326218,6.63391780853,-166.912445068
0.1565,0.1094,0.3109,-0.0317649923863,-0.130769715226,[[ 0.16841462]],[[ 0.11985344]],[[ 0.31258379]],[[ 5.80380475]],[[ 6.7059512]],[[-0.02609973]],[[ 0.30401183]],[[ 0.1476942]],[[-0.05133124]],[[ 4.63087392]],[[ 6.60200425]],[[ 0.07017107]],[[-9.13073681]],[[ 7.31379846]],[[-0.78278764]],[[ 66.66715052]],[[-0.16522947]],[[-0.1242077]],[[ 0.08741621]],5.68938302994,6.67095899582,-166.911117554
0.1573,0.1098,0.3053,-0.0317649923863,-0.101818058235,[[ 0.16920364]],[[ 0.11949665]],[[ 0.31099373]],[[ 5.68876413]],[[ 6.7070492]],[[-0.02588849]],[[ 0.29103134]],[[ 0.13712036]],[[-0.05754005]],[[ 4.4713027]],[[ 6.53779767]],[[ 0.06823676]],[[-9.15134248]],[[ 7.06528594]],[[-0.7757691]],[[ 66.72391648]],[[-0.1660537]],[[-0.12383655]],[[ 0.08900627]],5.59063339233,6.66756439209,-166.890289307
0.1573,0.1098,0.3053,-0.0317649923863,-0.101818058235,[[ 0.16975802]],[[ 0.11910768]],[[ 0.30960434]],[[ 5.54898258]],[[ 6.72653335]],[[-0.02571139]],[[ 0.27744633]],[[ 0.12697067]],[[-0.06223377]],[[ 4.28884135]],[[ 6.49240962]],[[ 0.06624416]],[[-9.16599563]],[[ 6.80452377]],[[-0.76969903]],[[ 66.77112783]],[[-0.16663983]],[[-0.12343255]],[[ 0.09039566]],5.43677520752,6.69862127304,-166.884643555
0.1573,0.1098,0.3053,-0.0317649923863,-0.101818058235,[[ 0.17010999]],[[ 0.11869522]],[[ 0.30839644]],[[ 5.49542966]],[[ 6.73373025]],[[-0.02556631]],[[ 0.26347751]],[[ 0.11727077]],[[-0.06561032]],[[ 4.19346285]],[[ 6.43531861]],[[ 0.0642038]],[[-9.17550319]],[[ 6.53267466]],[[-0.7645228]],[[ 66.80953642]],[[-0.16702013]],[[-0.12300504]],[[ 0.09160356]],5.43677520752,6.69862127304,-166.884643555
0.1573,0.1098,0.3053,-0.0317649923863,-0.101818058235,[[ 0.17028851]],[[ 0.11826677]],[[ 0.30735223]],[[ 5.3265609]],[[ 6.753037]],[[-0.02545125]],[[ 0.24931402]],[[ 0.10803807]],[[-0.0678482]],[[ 3.9849826]],[[ 6.3907686]],[[ 0.06212557]],[[-9.18059115]],[[ 6.18509004]],[[-0.76018729]],[[ 66.83994639]],[[-0.16722365]],[[-0.12256206]],[[ 0.09264777]],5.19835281372,6.72564029694,-166.860671997
0.1573,0.1098,0.3053,-0.0317649923863,-0.101818058235,[[ 0.17031953]],[[ 0.11782882]],[[ 0.30645528]],[[ 5.19538674]],[[ 6.77504213]],[[-0.02536423]],[[ 0.23511671]],[[ 0.09928293]],[[-0.06910799]],[[ 3.81584338]],[[ 6.34932783]],[[ 0.06001869]],[[-9.18191068]],[[ 5.85912421]],[[-0.7566409]],[[ 66.86317931]],[[-0.16727643]],[[-0.12211048]],[[ 0.09354472]],5.09137201309,6.74955749512,-166.850036621
0.1573,0.1098,0.3053,-0.0317649923863,-0.101818058235,[[ 0.17022622]],[[ 0.1173869]],[[ 0.30569037]],[[ 5.06894981]],[[ 6.74312776]],[[-0.02530335]],[[ 0.22102114]],[[ 0.0910097]],[[-0.06953368]],[[ 3.65306194]],[[ 6.25497163]],[[ 0.05789177]],[[-9.18004406]],[[ 5.56202209]],[[-0.75383361]],[[ 66.88004764]],[[-0.16720176]],[[-0.12165615]],[[ 0.09430963]],4.96884489059,6.68510198593,-166.817230225
0.1534,0.1055,0.2996,-0.0368264472171,-0.103636237846,[[ 0.16940898]],[[ 0.11626183]],[[ 0.30413704]],[[ 4.9615934]],[[ 6.7251079]],[[-0.02565671]],[[ 0.20356395]],[[ 0.07927433]],[[-0.07448116]],[[ 3.51076061]],[[ 6.17528996]],[[ 0.05421514]],[[-9.1592663]],[[ 5.15139484]],[[-0.7621182]],[[ 66.93371869]],[[-0.16637065]],[[-0.12056956]],[[ 0.09586296]],4.87408304214,6.67610645294,-166.814697266
0.1534,0.1055,0.2996,-0.0368264472171,-0.103636237846,[[ 0.16857489]],[[ 0.11521699]],[[ 0.30278913]],[[ 4.85075177]],[[ 6.65362865]],[[-0.02601678]],[[ 0.18701628]],[[ 0.06867831]],[[-0.07795879]],[[ 3.36641981]],[[ 6.04352609]],[[ 0.05065703]],[[-9.01353256]],[[ 4.79708428]],[[-0.77065437]],[[ 66.97697725]],[[-0.16552061]],[[-0.11956328]],[[ 0.09721087]],4.76198720932,6.57259845734,-166.760772705
0.1534,0.1055,0.2996,-0.0368264472171,-0.103636237846,[[ 0.1677343]],[[ 0.11424921]],[[ 0.30162634]],[[ 4.68792932]],[[ 6.49715577]],[[-0.02638195]],[[ 0.17138526]],[[ 0.05913761]],[[-0.08016844]],[[ 3.17209854]],[[ 5.82900838]],[[ 0.04721912]],[[-8.8384315]],[[ 4.49089961]],[[-0.77939681]],[[ 67.01078458]],[[-0.16466216]],[[-0.1186341]],[[ 0.09837366]],4.56842851639,6.36523485184,-166.692520142
0.1534,0.1055,0.2996,-0.0368264472171,-0.103636237846,[[ 0.16689594]],[[ 0.11335511]],[[ 0.30062989]],[[ 4.5767905]],[[ 6.37525794]],[[-0.02675072]],[[ 0.15666844]],[[ 0.05057191]],[[-0.0812915]],[[ 3.03081311]],[[ 5.65080623]],[[ 0.04390259]],[[-8.46314917]],[[ 4.22597244]],[[-0.78830307]],[[ 67.03612735]],[[-0.16380426]],[[-0.11777861]],[[ 0.09937011]],4.48990488052,6.26566982269,-166.673583984
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.16423824]],[[ 0.10997071]],[[ 0.29911453]],[[ 4.4618466]],[[ 6.22136546]],[[-0.02669145]],[[ 0.13230941]],[[ 0.02814031]],[[-0.08534205]],[[ 2.88716183]],[[ 5.4427244]],[[ 0.04240493]],[[-7.65751925]],[[ 3.5511383]],[[-0.78585632]],[[ 67.08660837]],[[-0.16124481]],[[-0.11431477]],[[ 0.10088547]],4.37350606918,6.09340238571,-166.614852905
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.16179836]],[[ 0.1069359]],[[ 0.29780609]],[[ 4.41783361]],[[ 6.16237914]],[[-0.02665057]],[[ 0.11061098]],[[ 0.00901806]],[[-0.08796581]],[[ 2.81508045]],[[ 5.33056071]],[[ 0.04089382]],[[-6.95189223]],[[ 3.02690183]],[[-0.78392964]],[[ 67.12620527]],[[-0.15889134]],[[-0.11120943]],[[ 0.10219391]],4.37350606918,6.09340238571,-166.614852905
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.15956403]],[[ 0.10422292]],[[ 0.29668368]],[[ 4.26865816]],[[ 5.9502937]],[[-0.02662679]],[[ 0.09134901]],[[-0.00714579]],[[-0.08936561]],[[ 2.63970841]],[[ 5.0680944]],[[ 0.03937487]],[[-6.33847274]],[[ 2.62661913]],[[-0.78248881]],[[ 67.15602254]],[[-0.15673267]],[[-0.10843415]],[[ 0.10331632]],4.16081047058,5.78888607025,-166.523468018
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.15752305]],[[ 0.10180546]],[[ 0.29572799]],[[ 4.15750033]],[[ 5.7824098]],[[-0.02661886]],[[ 0.07431266]],[[-0.02067349]],[[-0.08972327]],[[ 2.50366942]],[[ 4.85193824]],[[ 0.03785332]],[[-5.8082704]],[[ 2.29548332]],[[-0.78150079]],[[ 67.17716768]],[[-0.15475762]],[[-0.10596199]],[[ 0.10427201]],4.07384109497,5.64948129654,-166.459259033
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.15566338]],[[ 0.09965871]],[[ 0.29492129]],[[ 4.11494795]],[[ 5.71810164]],[[-0.02662558]],[[ 0.0593042]],[[-0.03186023]],[[-0.08920126]],[[ 2.43682521]],[[ 4.74035412]],[[ 0.03633398]],[[-5.3520589]],[[ 1.9940182]],[[-0.78093369]],[[ 67.19071866]],[[-0.15295505]],[[-0.10376752]],[[ 0.10507871]],4.07384109497,5.64948129654,-166.459259033
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.15397325]],[[ 0.09775928]],[[ 0.29424727]],[[ 4.09860261]],[[ 5.69335946]],[[-0.02664581]],[[ 0.04613876]],[[-0.04097572]],[[-0.08794425]],[[ 2.3965603]],[[ 4.66900347]],[[ 0.03482129]],[[-4.96095927]],[[ 1.72705494]],[[-0.78075682]],[[ 67.19770087]],[[-0.15131403]],[[-0.10182684]],[[ 0.10575273]],4.07384109497,5.64948129654,-166.459259033
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.1524412]],[[ 0.09608527]],[[ 0.29369101]],[[ 3.78180375]],[[ 5.41174981]],[[-0.02667844]],[[ 0.03464397]],[[-0.04826576]],[[-0.08608066]],[[ 2.05955123]],[[ 4.34432181]],[[ 0.03331935]],[[-4.62675774]],[[ 1.4971655]],[[-0.78094065]],[[ 67.19907216]],[[-0.14982385]],[[-0.10011749]],[[ 0.10630899]],3.5745549202,5.21208190918,-166.272537231
0.1419,0.0894,0.2954,-0.0312413936107,-0.0807691596669,[[ 0.15105612]],[[ 0.09461618]],[[ 0.29323889]],[[ 3.55438123]],[[ 5.24469196]],[[-0.02672242]],[[ 0.02465956]],[[-0.05395382]],[[-0.08372405]],[[ 1.81426647]],[[ 4.13614056]],[[ 0.03183188]],[[-4.34204774]],[[ 1.30497878]],[[-0.78145683]],[[ 67.19571382]],[[-0.14847412]],[[-0.09861851]],[[ 0.10676111]],3.40353965759,5.1166677475,-166.233581543
0.1407,0.087,0.2956,-0.0762708883122,0.00253164569187,[[ 0.14961652]],[[ 0.09295121]],[[ 0.2929103]],[[ 3.30594003]],[[ 5.08273354]],[[-0.03024557]],[[ 0.01493643]],[[-0.0604434]],[[-0.08079103]],[[ 1.55062048]],[[ 3.93506142]],[[ 0.01668218]],[[-4.06653635]],[[ 1.09695314]],[[-0.87481279]],[[ 67.18683365]],[[-0.14673715]],[[-0.09743325]],[[ 0.1070897]],3.14380693436,4.95907688141,-166.142410278
0.1407,0.087,0.2956,-0.0762708883122,0.00253164569187,[[ 0.14832409]],[[ 0.09149646]],[[ 0.29265863]],[[ 2.88534863]],[[ 4.86073884]],[[-0.03363714]],[[ 0.00662264]],[[-0.06534662]],[[-0.07758358]],[[ 1.11932889]],[[ 3.67659625]],[[ 0.00264885]],[[-3.83541486]],[[ 0.92950166]],[[-0.96495751]],[[ 67.17498653]],[[-0.14516309]],[[-0.09643296]],[[ 0.10734137]],2.62011933327,4.70179176331,-166.011108398
0.1407,0.087,0.2956,-0.0762708883122,0.00253164569187,[[ 0.14716729]],[[ 0.09023182]],[[ 0.29247396]],[[ 2.72465742]],[[ 4.77580693]],[[-0.03689697]],[[-0.0004297]],[[-0.0688708]],[[-0.07417475]],[[ 0.94933863]],[[ 3.55623955]],[[-0.01031148]],[[-3.64221161]],[[ 0.80072556]],[[-1.05186449]],[[ 67.16078767]],[[-0.1437386]],[[-0.0955992]],[[ 0.10752604]],2.62011933327,4.70179176331,-166.011108398
0.1407,0.087,0.2956,-0.0762708883122,0.00253164569187,[[ 0.14613515]],[[ 0.08913867]],[[ 0.29234733]],[[ 2.30388155]],[[ 4.54842205]],[[-0.04002529]],[[-0.00635653]],[[-0.07120294]],[[-0.07062783]],[[ 0.52381116]],[[ 3.29619008]],[[-0.02224208]],[[-3.51759809]],[[ 0.70777808]],[[-1.13551913]],[[ 67.1447769]],[[-0.14245126]],[[-0.09491482]],[[ 0.10765267]],2.04219698906,4.38850069046,-165.849411011
0.1189,0.0662,0.2875,-0.0448549617763,-0.150000275506,[[ 0.14175036]],[[ 0.08489183]],[[ 0.29098248]],[[ 1.99572855]],[[ 4.35308881]],[[-0.04060263]],[[-0.03127401]],[[-0.09158569]],[[-0.07442534]],[[ 0.21387376]],[[ 3.07041086]],[[-0.02364178]],[[-3.05719459]],[[-0.06975303]],[[-1.15135881]],[[ 67.19123449]],[[-0.13818765]],[[-0.09057572]],[[ 0.10901752]],1.80512785912,4.21424245834,-165.762023926
0.1189,0.0662,0.2875,-0.0448549617763,-0.150000275506,[[ 0.13785335]],[[ 0.08114897]],[[ 0.28980275]],[[ 1.64988589]],[[ 4.14250457]],[[-0.04114841]],[[-0.05194194]],[[-0.107887]],[[-0.07693641]],[[-0.13027272]],[[ 2.83178162]],[[-0.02486183]],[[-2.58580624]],[[-0.76095872]],[[-1.16638429]],[[ 67.22765999]],[[-0.13439845]],[[-0.08675113]],[[ 0.11019725]],1.43824779987,3.99575591087,-165.658508301
0.1189,0.0662,0.2875,-0.0448549617763,-0.150000275506,[[ 0.1344023]],[[ 0.07786428]],[[ 0.28878953]],[[ 1.37070766]],[[ 3.97040606]],[[-0.04166341]],[[-0.06884662]],[[-0.12060646]],[[-0.07834259]],[[-0.4050859]],[[ 2.63357398]],[[-0.02591236]],[[-2.12610498]],[[-1.28682761]],[[-1.18061265]],[[ 67.2551037]],[[-0.13104251]],[[-0.08339474]],[[ 0.11121047]],1.20170712471,3.84851527214,-165.588043213
0.1189,0.0662,0.2875,-0.0448549617763,-0.150000275506,[[ 0.13135792]],[[ 0.07499499]],[[ 0.28792561]],[[ 1.26408814]],[[ 3.9045719]],[[-0.04214843]],[[-0.08243152]],[[-0.13019707]],[[-0.0788067]],[[-0.5065242]],[[ 2.54241983]],[[-0.02680324]],[[-1.64422026]],[[-1.65614084]],[[-1.19406207]],[[ 67.27460154]],[[-0.12808127]],[[-0.08046328]],[[ 0.11207439]],1.20170712471,3.84851527214,-165.588043213
0.1189,0.0662,0.2875,-0.0448549617763,-0.150000275506,[[ 0.12868345]],[[ 0.07250137]],[[ 0.28719519]],[[ 1.01721847]],[[ 3.71642598]],[[-0.04260431]],[[-0.09310002]],[[-0.13706849]],[[-0.07847432]],[[-0.74566383]],[[ 2.33120336]],[[-0.02754407]],[[-1.21235599]],[[-1.9213375]],[[-1.20675168]],[[ 67.28715047]],[[-0.12547875]],[[-0.07791639]],[[ 0.11280481]],0.870155930519,3.58653521538,-165.455581665
0.0927,0.0593,0.2765,-0.120951317163,-0.207547274379,[[ 0.12217789]],[[ 0.06924919]],[[ 0.28483434]],[[ 0.57700656]],[[ 3.38695665]],[[-0.04889397]],[[-0.12524457]],[[-0.14791771]],[[-0.08756261]],[[-1.17364994]],[[ 1.98230982]],[[-0.05126248]],[[-0.02346681]],[[-2.2992517]],[[-1.37507777]],[[ 67.38419164]],[[-0.11864736]],[[-0.07513782]],[[ 0.11516566]],0.313810020685,3.17239928246,-165.246383667
